name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Osun, Ekiti, Nigeria",2017-01-12,90.6,68.6,79.3,91.5,68.6,79.9,65.8,67.1,0.004,100,4.17,rain,0,0,18.3,8.1,221.0,1011.1,37.7,5.0,207.6,18.0,8,,2017-01-12T06:57:06,2017-01-12T18:38:55,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-01-13,90.2,69.9,79.6,88.9,69.9,79.4,64.4,65.5,0.0,0,0.0,,0,0,14.3,8.1,236.5,1011.1,82.8,5.0,195.5,16.7,7,,2017-01-13T06:57:22,2017-01-13T18:39:24,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-01-14,92.4,65.6,78.9,88.1,65.6,77.3,39.5,29.8,0.0,0,0.0,,0,0,25.1,13.9,13.4,1008.4,40.5,5.2,254.0,22.1,9,,2017-01-14T06:57:38,2017-01-14T18:39:53,0.56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-01-15,94.2,62.3,78.9,89.9,62.3,77.3,45.8,37.8,0.0,0,0.0,,0,0,12.1,8.1,228.1,1008.6,67.5,4.1,247.4,21.5,8,,2017-01-15T06:57:52,2017-01-15T18:40:21,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-01-16,96.0,65.0,80.6,94.1,65.0,80.0,59.2,53.3,0.0,0,0.0,,0,0,12.5,8.1,217.6,1008.2,72.0,3.3,238.0,20.6,9,,2017-01-16T06:58:06,2017-01-16T18:40:49,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-01-17,93.5,68.6,81.2,92.6,68.6,80.9,63.4,60.7,0.0,0,0.0,,0,0,16.1,8.1,228.9,1008.7,64.5,5.6,234.9,20.3,8,,2017-01-17T06:58:18,2017-01-17T18:41:16,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-01-18,95.3,68.6,81.0,93.5,68.6,80.9,64.9,64.5,0.0,0,0.0,,0,0,19.2,8.5,210.6,1010.0,33.8,6.2,225.3,19.6,8,,2017-01-18T06:58:30,2017-01-18T18:41:43,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-01-19,93.5,72.9,82.2,93.8,72.9,82.4,65.6,63.3,0.0,0,0.0,,0,0,18.3,8.1,201.4,1010.3,94.6,5.6,208.7,17.9,8,,2017-01-19T06:58:41,2017-01-19T18:42:09,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-01-20,94.9,72.4,83.2,93.5,72.4,82.8,64.0,60.2,0.0,0,0.0,,0,0,16.6,6.9,205.2,1009.6,84.1,5.0,233.5,20.1,9,,2017-01-20T06:58:51,2017-01-20T18:42:35,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-01-21,97.1,71.7,82.8,96.2,71.7,83.1,66.8,66.0,0.0,0,0.0,,0,0,19.7,9.2,211.3,1008.7,54.5,6.2,227.6,19.7,8,,2017-01-21T06:59:00,2017-01-21T18:43:00,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-01-22,94.6,73.3,81.2,98.0,73.3,83.3,70.9,73.9,0.071,100,12.5,rain,0,0,20.8,11.4,226.8,1009.6,87.5,6.2,193.7,16.7,7,,2017-01-22T06:59:08,2017-01-22T18:43:25,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-01-23,94.9,72.1,82.2,94.0,72.1,82.7,67.2,66.8,0.0,0,0.0,,0,0,19.5,8.1,245.8,1010.5,94.5,6.2,224.5,19.4,8,,2017-01-23T06:59:15,2017-01-23T18:43:49,0.85,Overcast,Cloudy skies throughout the day.,cloudy,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-01-24,93.6,72.9,81.6,91.5,72.9,81.2,65.5,64.3,0.0,0,0.0,,0,0,21.5,8.9,235.8,1011.8,81.5,,234.6,20.3,9,,2017-01-24T06:59:20,2017-01-24T18:44:13,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-01-25,94.9,69.2,81.6,90.9,69.2,80.1,57.5,53.6,0.0,0,0.0,,0,0,15.2,8.1,272.8,1011.6,45.1,6.2,259.0,22.4,9,,2017-01-25T06:59:25,2017-01-25T18:44:36,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-01-26,93.5,69.7,81.3,90.5,69.7,80.4,59.9,57.1,0.0,0,0.0,,0,0,14.3,8.1,226.8,1012.2,38.5,6.2,241.0,20.8,9,,2017-01-26T06:59:29,2017-01-26T18:44:58,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-01-27,95.8,68.8,81.6,93.1,68.8,80.8,61.4,58.9,0.0,0,0.0,,0,0,16.1,8.1,224.1,1012.8,62.5,6.2,235.4,20.3,8,,2017-01-27T06:59:32,2017-01-27T18:45:19,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-01-28,96.9,71.5,83.0,94.9,71.5,82.2,62.0,57.3,0.0,0,0.0,,0,0,15.2,10.3,242.6,1012.0,97.6,6.2,254.6,21.9,9,,2017-01-28T06:59:34,2017-01-28T18:45:41,0.0,Overcast,Cloudy skies throughout the day.,cloudy,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-01-29,95.8,71.7,82.2,94.0,71.7,81.9,64.6,62.8,0.0,0,0.0,,0,0,15.9,13.9,211.6,1011.5,53.8,6.2,255.9,22.0,9,,2017-01-29T06:59:36,2017-01-29T18:46:01,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-01-30,92.2,73.8,81.4,92.6,73.8,82.5,69.4,71.7,0.02,100,20.83,rain,0,0,15.9,9.2,205.4,1011.2,62.4,6.3,201.0,17.4,8,,2017-01-30T06:59:36,2017-01-30T18:46:21,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-01-31,90.1,71.7,78.4,91.2,71.7,79.1,69.9,78.0,0.151,100,41.67,rain,0,0,17.0,9.2,223.0,1011.1,66.4,7.5,180.5,15.5,8,,2017-01-31T06:59:35,2017-01-31T18:46:40,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-02-01,91.1,71.3,79.5,93.3,71.3,81.1,69.5,74.8,0.107,100,25.0,rain,0,0,20.4,9.2,218.6,1011.0,86.3,6.2,190.3,16.4,8,,2017-02-01T06:59:33,2017-02-01T18:46:58,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-02-02,94.9,71.1,81.6,95.6,71.1,82.9,68.0,68.1,0.004,100,4.17,rain,0,0,18.1,9.2,232.2,1011.4,73.5,6.2,233.2,20.2,9,,2017-02-02T06:59:30,2017-02-02T18:47:16,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-02-03,93.3,72.4,81.7,93.1,72.4,82.2,66.7,65.8,0.0,0,0.0,,0,0,14.1,6.5,202.0,1011.5,71.4,,244.5,21.2,9,,2017-02-03T06:59:26,2017-02-03T18:47:33,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-02-04,93.3,72.6,81.9,93.1,72.6,82.6,67.2,66.6,0.0,0,0.0,,0,0,15.2,10.3,216.8,1010.8,45.1,5.0,219.1,18.8,9,,2017-02-04T06:59:21,2017-02-04T18:47:49,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-02-05,95.8,70.6,82.0,92.9,70.6,81.0,60.6,57.0,0.0,0,0.0,,0,0,11.9,9.2,306.6,1010.2,26.5,6.2,261.5,22.5,9,,2017-02-05T06:59:15,2017-02-05T18:48:05,0.3,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-02-06,96.2,72.9,82.9,91.8,72.9,81.1,54.7,50.6,0.0,0,0.0,,0,0,13.0,7.6,343.9,1010.0,22.5,,273.1,23.6,9,,2017-02-06T06:59:09,2017-02-06T18:48:20,0.34,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-02-07,95.8,67.7,80.9,91.4,67.7,79.3,54.0,49.6,0.0,0,0.0,,0,0,10.1,11.4,224.9,1009.1,40.0,5.0,271.4,23.4,9,,2017-02-07T06:59:01,2017-02-07T18:48:34,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-02-08,94.0,72.9,82.5,92.0,72.9,82.3,65.5,64.0,0.0,0,0.0,,0,0,14.3,6.9,211.1,1009.0,64.4,5.0,247.4,21.4,9,,2017-02-08T06:58:52,2017-02-08T18:48:48,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-02-09,94.0,72.6,82.3,93.4,72.6,82.6,66.9,65.5,0.008,100,8.33,rain,0,0,13.6,6.5,217.0,1009.8,49.5,,235.6,20.3,9,,2017-02-09T06:58:43,2017-02-09T18:49:01,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-02-10,96.3,72.2,82.6,95.6,72.2,82.5,66.7,65.6,0.0,0,0.0,,0,0,20.1,8.3,226.2,1008.8,46.2,,252.1,21.6,9,,2017-02-10T06:58:32,2017-02-10T18:49:13,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-02-11,97.4,71.3,82.5,96.9,71.3,82.7,66.7,66.2,0.016,100,4.17,rain,0,0,17.0,8.1,216.5,1008.8,48.4,5.0,245.0,21.3,9,,2017-02-11T06:58:21,2017-02-11T18:49:25,0.5,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-02-12,94.6,73.5,83.6,98.9,73.5,84.8,68.0,64.9,0.0,0,0.0,,0,0,19.0,8.1,178.0,1008.0,58.2,5.8,237.7,20.6,9,,2017-02-12T06:58:09,2017-02-12T18:49:36,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-02-13,97.1,70.1,83.5,92.2,70.1,81.2,43.6,33.3,0.0,0,0.0,,0,0,18.3,8.1,23.4,1009.0,76.0,6.2,281.0,24.4,10,,2017-02-13T06:57:56,2017-02-13T18:49:46,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-02-14,98.1,70.6,84.2,93.1,70.6,82.1,35.0,20.7,0.0,0,0.0,,0,0,17.9,9.2,48.0,1008.9,29.8,5.6,285.5,24.7,10,,2017-02-14T06:57:42,2017-02-14T18:49:56,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-02-15,97.1,65.7,80.8,92.4,65.7,79.0,39.4,29.3,0.0,0,0.0,,0,0,14.8,9.2,58.3,1010.7,41.0,5.0,286.4,24.8,10,,2017-02-15T06:57:27,2017-02-15T18:50:05,0.64,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-02-16,95.4,66.5,81.6,90.8,66.5,79.7,32.2,19.3,0.0,0,0.0,,0,0,17.4,9.2,60.9,1011.4,39.3,4.1,285.2,24.8,10,,2017-02-16T06:57:12,2017-02-16T18:50:13,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-02-17,94.2,67.2,80.3,89.5,67.2,78.6,26.9,15.2,0.0,0,0.0,,0,0,18.8,13.9,36.2,1011.8,52.2,2.5,289.1,25.0,10,,2017-02-17T06:56:55,2017-02-17T18:50:21,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-02-18,92.9,66.6,79.7,88.4,66.6,78.1,25.2,13.7,0.0,0,0.0,,0,0,19.9,8.3,35.5,1012.2,52.2,,291.9,25.3,10,,2017-02-18T06:56:38,2017-02-18T18:50:28,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-02-19,94.6,66.5,80.4,89.8,66.5,78.6,28.8,15.9,0.0,0,0.0,,0,0,18.8,7.4,39.6,1012.3,42.9,,289.3,25.1,10,,2017-02-19T06:56:20,2017-02-19T18:50:35,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-02-20,96.3,66.3,81.6,92.0,66.3,79.7,38.6,23.2,0.0,0,0.0,,0,0,17.0,5.6,95.2,1011.5,39.1,,288.6,25.1,10,,2017-02-20T06:56:02,2017-02-20T18:50:40,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-02-21,97.1,67.2,82.2,93.6,67.2,80.7,55.3,51.2,0.0,0,0.0,,0,0,13.0,6.9,348.4,1010.8,74.2,,277.7,24.0,10,,2017-02-21T06:55:42,2017-02-21T18:50:46,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-02-22,97.6,66.1,82.8,93.4,66.1,80.8,48.5,38.2,0.0,0,0.0,,0,0,14.8,4.7,130.0,1010.1,79.9,,283.2,24.5,10,,2017-02-22T06:55:22,2017-02-22T18:50:51,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-02-23,96.7,69.9,82.2,94.3,69.9,81.3,60.7,57.4,0.0,0,0.0,,0,0,15.7,6.5,203.3,1010.0,75.1,,263.7,22.7,10,,2017-02-23T06:55:01,2017-02-23T18:50:55,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-02-24,100.5,72.2,84.4,97.7,72.2,83.6,62.7,58.9,0.0,0,0.0,,0,0,14.5,6.7,202.4,1009.6,48.1,,273.5,23.5,10,,2017-02-24T06:54:40,2017-02-24T18:50:58,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-02-25,99.2,74.4,84.9,97.0,74.4,84.8,65.5,61.5,0.0,0,0.0,,0,0,16.3,6.5,199.7,1010.1,77.2,,249.7,21.4,9,,2017-02-25T06:54:18,2017-02-25T18:51:02,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-02-26,94.7,73.3,82.1,94.0,73.3,83.1,68.9,70.2,0.004,100,4.17,rain,0,0,23.0,8.5,210.3,1009.7,95.1,,226.9,19.7,9,,2017-02-26T06:53:55,2017-02-26T18:51:04,0.0,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-02-27,96.3,71.9,82.1,95.3,71.9,82.6,67.0,67.2,0.0,0,0.0,,0,0,18.8,8.1,219.0,1008.8,76.0,,244.4,21.2,9,,2017-02-27T06:53:32,2017-02-27T18:51:06,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-02-28,100.1,71.9,84.1,98.4,71.9,84.1,64.8,62.2,0.0,0,0.0,,0,0,21.0,8.5,214.5,1008.7,82.9,,268.6,23.2,10,,2017-02-28T06:53:08,2017-02-28T18:51:08,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-03-01,95.6,73.1,82.5,95.4,73.1,83.2,68.2,68.9,0.008,100,8.33,rain,0,0,22.1,9.4,197.0,1009.8,84.6,,216.6,18.8,8,,2017-03-01T06:52:43,2017-03-01T18:51:09,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-03-02,93.6,72.9,82.7,94.2,72.9,83.4,67.4,65.7,0.004,100,4.17,rain,0,0,19.9,8.1,207.7,1010.2,62.0,6.2,227.9,19.7,8,,2017-03-02T06:52:18,2017-03-02T18:51:10,0.14,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2017-03-03,99.6,72.9,83.4,99.6,72.9,83.8,67.2,66.4,0.0,0,0.0,,0,0,20.1,8.5,207.3,1009.3,61.8,,245.3,21.2,9,,2017-03-03T06:51:53,2017-03-03T18:51:10,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-03-04,97.6,72.6,83.8,96.8,72.6,84.0,66.0,63.5,0.0,0,0.0,,0,0,18.6,8.3,204.8,1007.5,68.3,,255.2,22.0,10,,2017-03-04T06:51:27,2017-03-04T18:51:10,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-03-05,98.5,72.2,82.9,97.6,72.2,83.5,67.1,66.5,0.0,0,0.0,,0,0,23.5,9.6,207.1,1008.0,61.7,,250.3,21.7,9,,2017-03-05T06:51:00,2017-03-05T18:51:09,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-03-06,92.4,73.7,80.1,97.1,73.7,81.3,71.0,77.0,0.186,100,25.0,rain,0,0,23.5,9.2,225.6,1009.3,66.5,,227.0,19.4,9,,2017-03-06T06:50:33,2017-03-06T18:51:09,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-03-07,96.5,71.7,82.3,93.6,71.7,81.7,62.5,59.3,0.0,0,0.0,,0,0,21.3,7.8,249.1,1008.9,70.1,,268.8,23.1,10,,2017-03-07T06:50:06,2017-03-07T18:51:07,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-03-08,98.1,71.3,83.4,95.3,71.3,83.0,64.7,62.7,0.0,0,0.0,,0,0,18.1,7.8,218.4,1008.5,68.1,,276.5,23.8,10,,2017-03-08T06:49:38,2017-03-08T18:51:06,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-03-09,95.1,73.8,80.6,96.0,73.8,81.1,70.6,75.7,0.067,100,12.5,rain,0,0,21.7,8.7,209.0,1009.0,73.9,,206.3,17.9,8,,2017-03-09T06:49:10,2017-03-09T18:51:04,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-03-10,88.8,72.9,79.6,91.7,72.9,81.7,71.9,79.8,0.273,100,41.67,rain,0,0,20.1,7.4,207.6,1009.3,81.6,,205.5,17.7,8,,2017-03-10T06:48:41,2017-03-10T18:51:01,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-03-11,92.6,72.1,80.2,92.1,72.1,80.8,68.7,73.3,0.0,0,0.0,,0,0,19.0,8.3,210.0,1008.1,66.5,,220.0,18.9,8,,2017-03-11T06:48:12,2017-03-11T18:50:59,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-03-12,98.0,72.4,83.1,94.1,72.4,82.4,64.0,61.6,0.0,0,0.0,,0,0,17.0,8.1,224.7,1008.9,66.7,,270.5,23.5,10,,2017-03-12T06:47:43,2017-03-12T18:50:56,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-03-13,93.8,71.1,81.7,92.6,71.1,82.0,65.5,63.8,0.0,0,0.0,,0,0,21.0,8.7,198.1,1009.5,68.9,,237.7,20.6,8,,2017-03-13T06:47:13,2017-03-13T18:50:53,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-03-14,96.3,74.2,81.0,97.6,74.2,82.0,70.6,74.7,0.055,100,8.33,rain,0,0,23.7,7.6,201.7,1011.5,93.2,,218.7,18.8,9,,2017-03-14T06:46:43,2017-03-14T18:50:49,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2017-03-15,97.1,72.8,82.8,95.9,72.8,83.4,67.5,66.7,0.0,0,0.0,,0,0,19.9,7.4,204.7,1010.6,70.6,,249.2,21.5,10,,2017-03-15T06:46:13,2017-03-15T18:50:46,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-03-16,97.2,72.2,83.9,92.1,72.2,81.9,52.9,50.0,0.0,0,0.0,,0,0,27.1,9.8,43.9,1008.6,74.9,,311.0,26.9,10,,2017-03-16T06:45:43,2017-03-16T18:50:42,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-03-17,96.5,71.9,83.3,93.8,71.9,83.0,61.0,54.8,0.0,0,0.0,,0,0,21.5,9.6,205.4,1008.3,75.9,,299.8,25.9,10,,2017-03-17T06:45:12,2017-03-17T18:50:38,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-03-18,94.9,72.6,82.3,95.6,72.6,83.5,68.0,67.0,0.0,0,0.0,,0,0,22.8,9.4,193.3,1009.0,64.6,,238.2,20.4,9,,2017-03-18T06:44:42,2017-03-18T18:50:34,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2017-03-19,93.5,72.1,79.7,98.8,72.1,81.8,71.1,77.2,0.11,100,20.83,rain,0,0,24.4,10.7,211.4,1010.0,75.0,,212.6,18.3,8,,2017-03-19T06:44:11,2017-03-19T18:50:30,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
