name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Osun, Ekiti, Nigeria",2019-01-13,95.6,68.6,80.4,99.0,68.6,80.5,62.1,59.7,0.0,0,0.0,,0,0,16.6,11.4,222.6,1011.4,63.3,5.0,245.9,21.2,9,,2019-01-13T06:57:15,2019-01-13T18:39:11,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-01-14,94.4,70.1,81.0,93.6,70.1,80.9,66.1,66.7,0.0,0,0.0,,0,0,21.0,8.1,229.3,1012.4,31.1,,221.5,19.1,9,,2019-01-14T06:57:31,2019-01-14T18:39:40,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2019-01-15,95.4,71.5,82.1,92.9,71.5,81.1,60.9,57.1,0.0,0,0.0,,0,0,13.6,5.4,251.1,1012.1,55.0,6.2,239.9,20.8,9,,2019-01-15T06:57:46,2019-01-15T18:40:08,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-01-16,94.7,70.1,80.7,95.6,70.1,79.6,56.7,54.0,0.0,0,0.0,,0,0,14.1,10.3,2.1,1011.6,88.6,5.0,243.4,21.0,9,,2019-01-16T06:58:00,2019-01-16T18:40:36,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-01-17,95.1,69.3,80.8,97.3,69.3,80.4,61.0,57.7,0.0,0,0.0,,0,0,15.4,10.3,128.1,1011.3,56.4,6.2,225.0,19.4,8,,2019-01-17T06:58:13,2019-01-17T18:41:04,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-01-18,96.3,71.5,82.2,94.5,71.5,82.0,64.7,62.8,0.0,0,0.0,,0,0,18.6,8.7,201.1,1011.8,69.8,,238.9,20.6,9,,2019-01-18T06:58:25,2019-01-18T18:41:31,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2019-01-19,94.4,70.2,81.0,93.4,70.2,80.9,65.1,64.7,0.0,0,0.0,,0,0,19.2,7.4,222.0,1012.3,64.5,,234.3,20.2,9,,2019-01-19T06:58:37,2019-01-19T18:41:57,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2019-01-20,88.2,71.3,79.4,89.0,71.3,80.1,67.3,69.8,0.016,100,12.5,rain,0,0,18.8,10.3,230.3,1013.4,49.4,6.2,204.5,17.7,7,,2019-01-20T06:58:47,2019-01-20T18:42:23,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-01-21,96.2,70.6,81.0,94.3,70.6,80.6,64.3,63.8,0.0,0,0.0,,0,0,13.9,6.3,236.8,1012.5,38.6,,232.1,20.1,8,,2019-01-21T06:58:56,2019-01-21T18:42:49,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2019-01-22,94.4,69.7,81.2,94.4,69.7,80.5,62.2,60.2,0.0,0,0.0,,0,0,16.1,10.3,262.6,1011.1,59.1,6.2,247.3,21.4,9,,2019-01-22T06:59:05,2019-01-22T18:43:14,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-01-23,98.0,72.9,82.0,100.6,72.9,82.6,67.3,66.8,0.0,0,0.0,,0,0,17.0,11.4,224.0,1011.7,88.4,6.2,228.7,19.6,8,,2019-01-23T06:59:12,2019-01-23T18:43:38,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-01-24,86.4,69.9,77.7,92.4,69.9,78.9,70.6,79.7,0.236,100,20.83,rain,0,0,19.5,10.3,226.6,1011.7,81.1,6.2,187.1,16.3,7,,2019-01-24T06:59:18,2019-01-24T18:44:02,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-01-25,94.7,68.3,79.5,94.6,68.3,79.8,64.6,65.4,0.008,100,8.33,rain,0,0,14.5,5.8,260.4,1011.3,75.6,,245.7,21.3,9,,2019-01-25T06:59:24,2019-01-25T18:44:25,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2019-01-26,98.9,69.9,81.6,96.8,69.9,80.8,62.3,60.7,0.0,0,0.0,,0,0,12.5,9.2,255.9,1011.8,34.8,7.5,258.7,22.4,9,,2019-01-26T06:59:28,2019-01-26T18:44:48,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-01-27,96.2,72.8,81.9,94.7,72.8,82.2,67.2,68.0,0.0,0,0.0,,0,0,17.0,10.3,225.6,1011.5,84.5,5.0,238.8,20.7,9,,2019-01-27T06:59:32,2019-01-27T18:45:10,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-01-28,87.3,71.7,78.4,89.1,71.7,79.5,69.5,76.5,0.04,100,20.83,rain,0,0,19.9,10.3,215.7,1011.6,93.7,6.2,174.6,15.2,7,,2019-01-28T06:59:34,2019-01-28T18:45:31,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-01-29,87.0,70.2,77.5,87.8,70.2,77.9,67.1,73.4,0.004,100,4.17,rain,0,0,16.8,7.6,224.9,1011.2,68.9,,200.5,17.4,8,,2019-01-29T06:59:36,2019-01-29T18:45:52,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2019-01-30,92.6,72.2,79.2,97.7,72.2,80.1,68.8,74.0,0.161,100,25.0,rain,0,0,18.8,10.3,213.6,1011.5,81.8,6.6,210.6,18.3,9,,2019-01-30T06:59:36,2019-01-30T18:46:12,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-01-31,93.3,71.7,80.6,98.3,71.7,81.6,67.8,69.0,0.016,100,12.5,rain,0,0,17.2,8.1,205.4,1011.2,72.2,6.2,204.7,17.7,8,,2019-01-31T06:59:36,2019-01-31T18:46:31,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-02-01,91.7,71.1,79.2,95.5,71.1,81.3,71.4,79.2,0.217,100,20.83,rain,0,0,19.2,6.9,215.0,1011.1,75.6,5.0,208.8,18.2,8,,2019-02-01T06:59:35,2019-02-01T18:46:50,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-02-02,91.5,72.6,78.4,98.5,72.6,80.3,73.2,85.3,0.052,100,33.33,rain,0,0,19.9,15.0,214.5,1011.1,97.1,7.5,145.6,12.5,6,,2019-02-02T06:59:32,2019-02-02T18:47:08,0.92,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-02-03,93.8,72.9,81.0,95.6,72.9,82.0,69.1,71.6,0.0,0,0.0,,0,0,18.1,7.4,220.7,1010.3,59.4,,226.1,19.5,9,,2019-02-03T06:59:29,2019-02-03T18:47:25,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2019-02-04,94.7,73.7,82.5,96.6,73.7,83.7,69.3,69.5,0.0,0,0.0,,0,0,17.0,7.4,228.7,1010.5,51.1,7.5,238.1,20.7,9,,2019-02-04T06:59:24,2019-02-04T18:47:42,0.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-02-05,93.5,73.5,82.2,94.2,73.5,83.4,68.6,68.7,0.0,0,0.0,,0,0,19.9,11.4,225.3,1011.5,82.8,6.2,232.8,20.1,9,,2019-02-05T06:59:19,2019-02-05T18:47:58,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-02-06,94.6,74.2,82.4,92.3,74.2,82.1,65.6,63.8,0.0,0,0.0,,0,0,13.4,6.5,195.9,1010.5,72.7,,257.8,22.1,9,,2019-02-06T06:59:13,2019-02-06T18:48:14,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2019-02-07,93.1,73.8,82.2,96.5,73.8,82.8,67.6,66.3,0.0,0,0.0,,0,0,12.3,9.2,193.2,1009.8,68.5,4.7,232.0,20.0,8,,2019-02-07T06:59:06,2019-02-07T18:48:28,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-02-08,91.8,72.9,80.6,92.4,72.9,80.9,66.1,66.0,0.0,0,0.0,,0,0,10.1,5.4,282.8,1009.9,83.7,,244.1,21.0,9,,2019-02-08T06:58:57,2019-02-08T18:48:42,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2019-02-09,93.6,69.0,80.5,90.4,69.0,79.1,54.6,49.8,0.0,0,0.0,,0,0,16.1,8.7,21.9,1009.8,34.5,,276.1,23.8,9,,2019-02-09T06:58:48,2019-02-09T18:48:55,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2019-02-10,100.7,67.0,80.9,95.2,67.0,79.2,42.7,27.9,0.0,0,0.0,,0,0,19.0,11.4,26.9,1009.9,32.8,5.3,279.6,23.9,10,,2019-02-10T06:58:38,2019-02-10T18:49:08,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-02-11,94.4,70.4,81.2,90.3,70.4,79.5,42.8,26.9,0.0,0,0.0,,0,0,14.1,12.8,38.5,1009.7,66.4,3.1,279.6,24.0,10,,2019-02-11T06:58:28,2019-02-11T18:49:20,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-02-12,92.7,67.0,79.6,89.0,67.0,78.1,44.3,30.6,0.0,0,0.0,,0,0,11.9,7.2,11.3,1010.2,70.0,,272.8,23.5,9,,2019-02-12T06:58:16,2019-02-12T18:49:31,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2019-02-13,94.6,67.6,81.0,90.5,67.6,79.7,49.4,36.6,0.0,0,0.0,,0,0,10.3,10.3,318.0,1011.2,54.8,3.1,281.2,24.0,10,,2019-02-13T06:58:03,2019-02-13T18:49:42,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-02-14,93.8,69.7,80.9,92.5,69.7,80.9,63.5,61.2,0.0,0,0.0,,0,0,11.2,6.9,247.2,1012.5,57.8,,260.7,22.4,9,,2019-02-14T06:57:50,2019-02-14T18:49:52,0.32,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2019-02-15,92.6,72.2,81.2,88.4,72.2,79.7,52.3,46.0,0.0,0,0.0,,0,0,15.0,8.7,4.4,1013.5,30.7,3.1,280.5,24.2,10,,2019-02-15T06:57:35,2019-02-15T18:50:01,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-02-16,96.2,67.6,81.3,91.7,67.6,79.8,42.3,27.1,0.0,0,0.0,,0,0,17.0,7.8,48.5,1012.0,37.5,,286.9,25.0,10,,2019-02-16T06:57:20,2019-02-16T18:50:10,0.39,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2019-02-17,91.8,71.1,80.4,91.5,71.1,80.4,63.9,62.0,0.0,0,0.0,,0,0,13.6,6.0,218.6,1012.0,37.4,,230.3,19.9,9,,2019-02-17T06:57:04,2019-02-17T18:50:18,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2019-02-18,94.2,70.2,82.0,92.7,70.2,81.7,63.1,59.2,0.0,0,0.0,,0,0,12.5,6.0,200.9,1010.8,12.6,,257.7,22.1,10,,2019-02-18T06:56:48,2019-02-18T18:50:25,0.46,Clear,Clear conditions throughout the day.,clear-day,remote
"Osun, Ekiti, Nigeria",2019-02-19,95.8,73.1,82.9,92.1,73.1,81.9,61.2,57.3,0.0,0,0.0,,0,0,13.6,6.7,262.1,1009.2,64.9,,258.7,22.3,9,,2019-02-19T06:56:30,2019-02-19T18:50:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2019-02-20,97.1,74.2,83.8,96.3,74.2,84.4,67.5,65.2,0.0,0,0.0,,0,0,14.8,7.2,216.2,1009.7,63.1,,250.1,21.6,9,,2019-02-20T06:56:12,2019-02-20T18:50:38,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2019-02-21,96.5,75.6,84.0,100.7,75.6,86.0,70.6,69.7,0.0,0,0.0,,0,0,22.6,13.9,214.2,1011.8,69.8,5.0,246.4,21.1,9,,2019-02-21T06:55:53,2019-02-21T18:50:44,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-02-22,97.8,74.7,83.1,104.4,74.7,85.3,71.7,72.8,0.004,100,4.17,rain,0,0,23.7,11.4,218.6,1011.9,97.4,6.9,215.8,18.6,9,,2019-02-22T06:55:33,2019-02-22T18:50:49,0.59,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-02-23,92.4,74.0,81.6,96.9,74.0,83.8,71.6,74.4,0.036,100,12.5,rain,0,0,24.8,16.1,219.0,1011.0,82.4,6.2,209.1,18.1,9,,2019-02-23T06:55:12,2019-02-23T18:50:54,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-02-24,85.9,73.1,77.9,88.2,73.1,78.9,70.7,79.7,0.296,100,37.5,rain,0,0,24.6,9.2,216.6,1010.0,93.4,,194.3,16.7,8,,2019-02-24T06:54:51,2019-02-24T18:50:58,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2019-02-25,97.4,71.7,79.6,104.2,71.7,81.4,69.8,74.7,0.268,100,37.5,rain,0,0,18.3,16.1,216.4,1009.7,69.4,7.7,187.5,16.1,7,,2019-02-25T06:54:30,2019-02-25T18:51:01,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-02-26,79.6,69.2,73.0,79.6,69.2,73.0,69.4,89.2,0.744,100,62.5,rain,0,0,18.6,6.0,168.4,1011.7,98.6,,140.4,12.1,7,,2019-02-26T06:54:07,2019-02-26T18:51:04,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"Osun, Ekiti, Nigeria",2019-02-27,90.8,69.9,78.9,91.6,69.9,79.6,64.2,62.9,0.032,100,12.5,rain,0,0,15.4,6.3,162.1,1011.4,74.1,6.2,227.8,19.9,8,,2019-02-27T06:53:44,2019-02-27T18:51:06,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-02-28,91.8,73.7,80.8,93.6,73.7,81.5,68.0,68.2,0.008,100,8.33,rain,0,0,23.7,9.4,196.4,1012.1,72.5,6.2,224.8,19.3,9,,2019-02-28T06:53:20,2019-02-28T18:51:08,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-03-01,85.2,68.8,76.8,88.4,68.8,77.8,69.3,79.2,0.098,100,16.67,rain,0,0,14.3,4.5,219.5,1013.4,87.6,,152.5,13.3,6,,2019-03-01T06:52:56,2019-03-01T18:51:09,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,remote
"Osun, Ekiti, Nigeria",2019-03-02,92.0,72.2,79.3,94.4,72.2,80.0,68.2,72.0,0.138,100,16.67,rain,0,0,14.8,6.3,235.9,1012.6,65.6,,196.0,16.9,8,,2019-03-02T06:52:31,2019-03-02T18:51:10,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2019-03-03,96.2,72.6,83.0,96.0,72.6,83.8,67.4,65.0,0.0,0,0.0,,0,0,15.7,13.9,218.7,1012.4,78.2,6.2,251.6,21.6,10,,2019-03-03T06:52:06,2019-03-03T18:51:11,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-03-04,97.2,73.5,82.2,99.1,73.5,83.4,69.5,70.7,0.0,0,0.0,,0,0,21.7,9.8,216.7,1011.5,72.8,,256.3,22.3,10,,2019-03-04T06:51:40,2019-03-04T18:51:11,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2019-03-05,93.3,73.8,82.0,96.9,73.8,83.8,70.2,71.0,0.0,0,0.0,,0,0,20.4,7.8,211.0,1011.7,58.9,,235.7,20.3,10,,2019-03-05T06:51:14,2019-03-05T18:51:11,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2019-03-06,90.6,71.5,78.4,95.7,71.5,79.5,72.4,84.2,0.438,100,16.67,rain,0,0,28.0,11.2,201.3,1012.5,87.1,,200.2,17.3,9,,2019-03-06T06:50:47,2019-03-06T18:51:10,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2019-03-07,92.2,69.9,78.6,96.4,69.9,80.5,69.9,77.3,0.111,100,8.33,rain,0,0,22.8,8.5,206.2,1012.1,97.4,,244.7,21.1,9,,2019-03-07T06:50:20,2019-03-07T18:51:09,0.03,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2019-03-08,93.6,72.8,81.4,96.5,72.8,83.0,70.1,72.8,0.0,0,0.0,,0,0,18.6,7.6,207.0,1010.5,98.5,,255.8,22.1,10,,2019-03-08T06:49:52,2019-03-08T18:51:07,0.06,Overcast,Cloudy skies throughout the day.,cloudy,remote
"Osun, Ekiti, Nigeria",2019-03-09,91.5,72.9,80.0,98.0,72.9,82.7,72.0,78.6,0.276,100,33.33,rain,0,0,19.7,7.6,223.1,1011.6,95.9,,237.6,20.4,9,,2019-03-09T06:49:24,2019-03-09T18:51:05,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2019-03-10,91.1,73.8,78.7,100.9,73.8,80.4,72.9,83.9,0.619,100,29.17,rain,0,0,21.3,16.1,223.4,1012.5,95.2,7.5,191.3,16.6,7,,2019-03-10T06:48:56,2019-03-10T18:51:03,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-03-11,93.8,72.8,81.4,95.0,72.8,82.5,69.0,70.9,0.0,0,0.0,,0,0,19.5,8.3,225.4,1011.2,56.2,,259.5,22.4,9,,2019-03-11T06:48:27,2019-03-11T18:51:01,0.17,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2019-03-12,93.3,74.0,81.8,98.3,74.0,84.6,72.5,76.6,0.004,100,4.17,rain,0,0,23.7,10.5,213.6,1011.0,89.1,,233.8,20.0,8,,2019-03-12T06:47:58,2019-03-12T18:50:58,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2019-03-13,95.6,74.2,82.1,100.0,74.2,84.8,72.1,75.0,0.06,100,20.83,rain,0,0,23.0,9.4,213.5,1010.5,76.0,6.2,247.3,21.4,10,,2019-03-13T06:47:28,2019-03-13T18:50:55,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2019-03-14,96.2,72.6,79.9,99.5,72.6,81.3,71.3,78.4,0.051,100,12.5,rain,0,0,24.6,7.6,207.9,1009.3,92.3,,226.2,19.4,9,,2019-03-14T06:46:59,2019-03-14T18:50:52,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2019-03-15,93.6,74.9,82.4,97.3,74.9,84.4,71.6,73.4,0.016,100,4.17,rain,0,0,20.4,8.5,205.7,1009.6,97.3,,251.3,21.6,9,,2019-03-15T06:46:29,2019-03-15T18:50:48,0.31,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2019-03-16,90.8,72.1,79.5,95.7,72.1,80.8,72.9,82.0,0.07,100,8.33,rain,0,0,18.1,6.9,210.6,1011.0,99.7,,202.3,17.5,8,,2019-03-16T06:45:59,2019-03-16T18:50:45,0.34,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2019-03-17,93.1,71.1,79.5,93.9,71.1,80.2,69.0,75.1,0.0,0,0.0,,0,0,21.3,9.6,217.8,1010.6,87.0,,246.6,21.1,9,,2019-03-17T06:45:28,2019-03-17T18:50:41,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2019-03-18,97.8,73.8,83.4,98.6,73.8,84.4,69.2,68.3,0.0,0,0.0,,0,0,17.2,8.5,220.5,1009.5,48.0,,284.4,24.5,10,,2019-03-18T06:44:57,2019-03-18T18:50:37,0.41,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2019-03-19,95.1,73.5,81.6,102.1,73.5,84.6,72.9,77.9,0.138,100,8.33,rain,0,0,23.0,9.6,211.5,1009.0,62.8,,241.9,20.8,9,,2019-03-19T06:44:27,2019-03-19T18:50:33,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
