name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Osun, Ekiti, Nigeria",2015-01-13,86.3,58.9,72.9,82.8,58.9,72.0,29.9,21.1,0.0,0,0.0,,0,0,19.5,8.5,34.2,1013.6,1.4,,271.8,23.5,9,,2015-01-13T06:57:15,2015-01-13T18:39:11,0.75,Clear,Clear conditions throughout the day.,clear-day,remote
"Osun, Ekiti, Nigeria",2015-01-14,90.8,61.2,76.1,86.6,61.2,74.7,31.2,20.3,0.0,0,0.0,,0,0,19.9,7.8,45.6,1013.1,1.4,,269.3,23.2,9,,2015-01-14T06:57:31,2015-01-14T18:39:40,0.8,Clear,Clear conditions throughout the day.,clear-day,remote
"Osun, Ekiti, Nigeria",2015-01-15,90.8,64.7,77.6,86.6,64.7,76.2,35.2,22.3,0.0,0,0.0,,0,0,18.3,8.5,48.5,1013.1,21.3,,265.1,23.0,9,,2015-01-15T06:57:46,2015-01-15T18:40:08,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2015-01-16,92.2,66.1,79.3,88.0,66.1,77.6,38.3,24.1,0.0,0,0.0,,0,0,15.7,6.9,43.1,1012.8,0.6,,265.1,22.9,9,,2015-01-16T06:58:00,2015-01-16T18:40:36,0.87,Clear,Clear conditions throughout the day.,clear-day,remote
"Osun, Ekiti, Nigeria",2015-01-17,92.0,63.6,78.6,87.9,63.6,77.0,40.7,27.8,0.0,0,0.0,,0,0,14.3,6.3,14.1,1012.8,10.0,,265.9,23.0,9,,2015-01-17T06:58:13,2015-01-17T18:41:04,0.9,Clear,Clear conditions throughout the day.,clear-day,remote
"Osun, Ekiti, Nigeria",2015-01-18,93.1,64.1,78.7,89.3,64.1,77.2,50.5,44.1,0.0,0,0.0,,0,0,11.4,5.6,222.4,1013.0,6.3,,265.6,22.9,9,,2015-01-18T06:58:26,2015-01-18T18:41:31,0.93,Clear,Clear conditions throughout the day.,clear-day,remote
"Osun, Ekiti, Nigeria",2015-01-19,90.8,67.0,78.6,89.1,67.0,78.1,61.2,61.4,0.0,0,0.0,,0,0,17.4,7.4,226.2,1012.2,15.4,,243.7,21.0,9,,2015-01-19T06:58:37,2015-01-19T18:41:57,0.96,Clear,Clear conditions throughout the day.,clear-day,remote
"Osun, Ekiti, Nigeria",2015-01-20,92.7,69.7,80.7,91.4,69.7,80.3,63.1,61.4,0.0,0,0.0,,0,0,16.3,6.9,209.0,1010.6,47.6,,221.1,19.1,8,,2015-01-20T06:58:47,2015-01-20T18:42:23,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2015-01-21,94.0,69.9,81.3,92.3,69.9,80.7,62.5,60.2,0.0,0,0.0,,0,0,14.1,6.7,199.1,1011.5,45.3,,228.8,19.7,8,,2015-01-21T06:58:57,2015-01-21T18:42:49,0.03,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2015-01-22,94.6,69.5,81.9,91.6,69.5,81.1,59.5,55.9,0.0,0,0.0,,0,0,19.7,8.5,323.8,1012.2,54.2,6.2,237.5,20.7,8,,2015-01-22T06:59:05,2015-01-22T18:43:14,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2015-01-23,93.8,68.4,81.4,96.0,68.4,80.4,55.8,52.1,0.0,0,0.0,,0,0,19.7,6.9,222.9,1011.0,90.3,6.2,224.4,19.3,9,,2015-01-23T06:59:12,2015-01-23T18:43:38,0.1,Overcast,Cloudy skies throughout the day.,cloudy,"65215099999,remote"
"Osun, Ekiti, Nigeria",2015-01-24,93.8,68.3,79.9,97.3,68.3,80.5,66.2,68.7,0.0,0,0.0,,0,0,19.9,9.4,224.2,1010.0,93.8,7.8,236.0,20.4,9,,2015-01-24T06:59:19,2015-01-24T18:44:02,0.14,Overcast,Cloudy skies throughout the day.,cloudy,"65215099999,remote"
"Osun, Ekiti, Nigeria",2015-01-25,93.5,72.8,81.4,93.1,72.8,82.0,67.8,69.7,0.0,0,0.0,,0,0,21.3,8.9,216.9,1009.9,70.2,5.0,220.9,19.0,9,,2015-01-25T06:59:24,2015-01-25T18:44:25,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2015-01-26,95.1,71.9,80.8,95.2,71.9,81.3,68.1,71.1,0.0,0,0.0,,0,0,20.4,8.1,219.3,1011.1,80.0,6.2,204.7,17.7,7,,2015-01-26T06:59:29,2015-01-26T18:44:48,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2015-01-27,94.0,71.5,82.6,92.4,71.5,82.1,64.8,63.3,0.0,0,0.0,,0,0,19.0,8.1,226.1,1010.9,73.8,7.5,243.2,21.0,9,,2015-01-27T06:59:32,2015-01-27T18:45:10,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2015-01-28,96.5,73.7,83.3,97.2,73.7,83.4,66.0,62.5,0.0,0,0.0,,0,0,20.1,8.1,232.2,1010.2,79.3,8.9,233.7,20.2,9,,2015-01-28T06:59:35,2015-01-28T18:45:31,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2015-01-29,94.9,71.0,81.5,98.7,71.0,83.0,68.8,70.7,0.004,100,4.17,rain,0,0,18.3,10.3,214.8,1010.6,63.4,6.6,228.0,19.6,9,,2015-01-29T06:59:36,2015-01-29T18:45:52,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2015-01-30,91.7,72.4,79.6,94.7,72.4,80.9,69.7,75.3,0.127,100,33.33,rain,0,0,16.3,6.5,209.7,1011.8,58.1,,200.7,17.2,8,,2015-01-30T06:59:37,2015-01-30T18:46:12,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2015-01-31,89.5,72.6,79.4,92.8,72.6,81.1,70.5,77.1,0.032,100,20.83,rain,0,0,18.8,7.6,217.1,1012.0,72.2,,196.4,16.9,7,,2015-01-31T06:59:37,2015-01-31T18:46:31,0.38,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,remote
"Osun, Ekiti, Nigeria",2015-02-01,92.6,74.0,81.6,99.3,74.0,83.8,70.7,72.6,0.016,100,12.5,rain,0,0,20.4,9.2,221.8,1011.1,92.0,7.5,207.5,18.0,7,,2015-02-01T06:59:35,2015-02-01T18:46:50,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2015-02-02,96.5,74.0,83.5,102.5,74.0,84.5,68.5,66.3,0.0,0,0.0,,0,0,17.0,7.4,211.1,1010.0,88.1,8.1,225.9,19.6,9,,2015-02-02T06:59:33,2015-02-02T18:47:08,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2015-02-03,95.6,72.1,82.2,103.3,72.1,83.8,69.8,72.0,0.0,0,0.0,,0,0,20.8,10.3,222.1,1010.1,95.6,8.3,223.9,19.3,8,,2015-02-03T06:59:29,2015-02-03T18:47:26,0.48,Overcast,Cloudy skies throughout the day.,cloudy,"65215099999,remote"
"Osun, Ekiti, Nigeria",2015-02-04,95.3,72.8,82.5,95.0,72.8,83.4,68.1,67.4,0.0,0,0.0,,0,0,19.9,7.8,203.6,1010.5,83.8,6.2,210.9,18.4,9,,2015-02-04T06:59:25,2015-02-04T18:47:42,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2015-02-05,96.2,72.9,82.8,95.6,72.9,83.4,68.3,68.7,0.0,0,0.0,,0,0,19.0,7.6,214.8,1010.0,54.4,,236.4,20.3,9,,2015-02-05T06:59:20,2015-02-05T18:47:58,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2015-02-06,96.3,73.8,83.5,100.0,73.8,85.1,69.4,68.1,0.0,0,0.0,,0,0,20.8,9.2,210.9,1009.9,61.5,6.8,235.8,20.4,9,,2015-02-06T06:59:13,2015-02-06T18:48:14,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2015-02-07,96.7,73.8,82.8,96.2,73.8,83.6,68.2,67.9,0.0,0,0.0,,0,0,23.3,8.5,213.2,1010.3,55.7,,227.9,19.8,9,,2015-02-07T06:59:06,2015-02-07T18:48:28,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2015-02-08,96.7,72.9,82.9,97.3,72.9,83.0,66.3,65.1,0.0,0,0.0,,0,0,22.8,10.1,215.3,1010.0,92.6,,235.4,20.4,9,,2015-02-08T06:58:58,2015-02-08T18:48:42,0.65,Overcast,Cloudy skies throughout the day.,cloudy,remote
"Osun, Ekiti, Nigeria",2015-02-09,95.3,73.7,82.7,97.3,73.7,84.2,69.7,70.3,0.004,100,4.17,rain,0,0,22.8,9.8,216.3,1009.4,85.2,6.2,239.3,20.6,9,,2015-02-09T06:58:49,2015-02-09T18:48:56,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2015-02-10,95.8,74.0,82.9,97.0,74.0,83.8,68.2,66.6,0.0,0,0.0,,0,0,21.3,8.3,197.1,1010.1,61.9,,237.7,20.5,9,,2015-02-10T06:58:39,2015-02-10T18:49:08,0.72,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2015-02-11,94.7,72.8,82.1,101.7,72.8,83.5,69.7,70.7,0.0,0,0.0,,0,0,17.7,6.9,212.8,1009.8,75.5,9.3,219.2,19.0,8,,2015-02-11T06:58:28,2015-02-11T18:49:20,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2015-02-12,97.1,74.0,83.1,101.1,74.0,84.2,68.8,67.9,0.0,0,0.0,,0,0,19.0,7.8,218.7,1011.3,77.0,9.3,233.7,20.2,9,,2015-02-12T06:58:17,2015-02-12T18:49:32,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2015-02-13,96.5,74.4,83.2,97.1,74.4,84.3,69.3,68.5,0.0,0,0.0,,0,0,20.1,9.2,223.2,1012.5,72.7,9.3,241.0,20.7,9,,2015-02-13T06:58:04,2015-02-13T18:49:42,0.82,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65215099999,remote"
"Osun, Ekiti, Nigeria",2015-02-14,90.6,73.5,80.1,96.1,73.5,82.3,72.3,79.5,0.098,100,25.0,rain,0,0,21.3,8.3,209.9,1012.6,87.0,5.0,207.5,17.9,8,,2015-02-14T06:57:51,2015-02-14T18:49:52,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2015-02-15,92.7,72.9,81.1,95.1,72.9,82.3,69.9,73.3,0.0,0,0.0,,0,0,22.4,9.4,212.4,1011.8,59.2,,229.8,19.8,9,,2015-02-15T06:57:36,2015-02-15T18:50:02,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2015-02-16,91.5,72.4,80.8,92.5,72.4,81.8,68.4,70.4,0.004,100,4.17,rain,0,0,23.3,9.2,223.3,1011.3,63.2,,232.1,20.1,9,,2015-02-16T06:57:21,2015-02-16T18:50:10,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2015-02-17,94.2,72.9,81.3,100.4,72.9,83.9,71.5,74.7,0.181,100,25.0,rain,0,0,22.4,10.3,220.2,1010.0,62.0,8.4,214.3,18.5,8,,2015-02-17T06:57:05,2015-02-17T18:50:18,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2015-02-18,85.9,70.6,76.6,91.9,70.6,77.2,70.7,83.5,0.28,100,25.0,rain,0,0,23.9,9.6,212.8,1010.1,90.7,,182.0,15.8,6,,2015-02-18T06:56:48,2015-02-18T18:50:26,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2015-02-19,88.4,69.2,76.7,93.0,69.2,78.2,69.5,80.4,0.177,100,12.5,rain,0,0,20.1,6.7,206.3,1009.9,97.1,,202.0,17.3,8,,2015-02-19T06:56:31,2015-02-19T18:50:33,0.0,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2015-02-20,86.3,71.7,77.1,88.9,71.7,78.4,70.9,82.6,0.292,100,50.0,rain,0,0,20.4,7.8,215.5,1009.5,83.5,,191.2,16.5,8,,2015-02-20T06:56:13,2015-02-20T18:50:39,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"Osun, Ekiti, Nigeria",2015-02-21,87.9,71.7,78.4,90.8,71.7,79.4,70.0,78.1,0.122,100,37.5,rain,0,0,20.4,8.5,233.4,1009.5,97.0,,200.0,17.3,8,,2015-02-21T06:55:54,2015-02-21T18:50:44,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2015-02-22,89.5,71.0,79.3,92.2,71.0,80.6,69.2,74.7,0.127,100,29.17,rain,0,0,17.9,7.2,278.4,1010.5,98.2,,215.0,18.6,8,,2015-02-22T06:55:34,2015-02-22T18:50:50,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,remote
"Osun, Ekiti, Nigeria",2015-02-23,91.5,74.2,81.4,88.3,74.2,80.4,60.5,57.2,0.0,0,0.0,,0,0,20.4,8.1,2.1,1011.6,77.7,,278.1,24.1,10,,2015-02-23T06:55:13,2015-02-23T18:50:54,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2015-02-24,92.6,71.9,81.3,89.1,71.9,80.3,59.3,54.0,0.0,0,0.0,,0,0,16.6,7.2,335.5,1011.0,83.8,,269.2,23.2,9,,2015-02-24T06:54:52,2015-02-24T18:50:58,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2015-02-25,90.4,73.3,81.2,89.6,73.3,81.5,65.8,63.7,0.0,0,0.0,,0,0,18.8,8.5,222.3,1009.4,99.5,,246.7,21.5,9,,2015-02-25T06:54:31,2015-02-25T18:51:01,0.25,Overcast,Cloudy skies throughout the day.,cloudy,remote
"Osun, Ekiti, Nigeria",2015-02-26,88.1,74.2,79.7,90.1,74.2,81.4,70.6,76.1,0.016,100,16.67,rain,0,0,19.5,7.8,213.1,1009.7,95.7,,213.2,18.4,8,,2015-02-26T06:54:08,2015-02-26T18:51:04,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2015-02-27,90.4,73.1,80.0,89.2,73.1,80.7,67.9,71.3,0.0,0,0.0,,0,0,19.2,8.7,205.2,1010.8,86.0,,227.2,19.5,8,,2015-02-27T06:53:45,2015-02-27T18:51:07,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2015-02-28,87.7,71.1,77.9,90.1,71.1,78.5,69.2,77.8,0.154,100,29.17,rain,0,0,13.4,5.4,220.9,1011.5,96.0,,213.9,18.5,7,,2015-02-28T06:53:22,2015-02-28T18:51:09,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2015-03-01,91.8,70.6,79.7,93.0,70.6,80.5,67.2,70.4,0.02,100,12.5,rain,0,0,16.8,7.2,239.2,1010.7,66.8,,245.5,21.2,9,,2015-03-01T06:52:57,2015-03-01T18:51:10,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,remote
"Osun, Ekiti, Nigeria",2015-03-02,93.6,72.9,81.5,90.5,72.9,80.6,62.2,60.4,0.0,0,0.0,,0,0,17.2,7.4,240.6,1010.1,43.6,,281.6,24.3,10,,2015-03-02T06:52:33,2015-03-02T18:51:11,0.39,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2015-03-03,91.7,72.4,80.5,91.2,72.4,81.0,67.8,70.3,0.0,0,0.0,,0,0,16.1,7.8,198.3,1010.5,81.2,,251.1,21.7,10,,2015-03-03T06:52:07,2015-03-03T18:51:11,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2015-03-04,92.2,73.1,79.2,93.0,73.1,79.5,69.5,75.8,0.083,100,20.83,rain,0,0,19.5,8.3,197.4,1011.5,92.4,,231.2,20.1,9,,2015-03-04T06:51:41,2015-03-04T18:51:11,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2015-03-05,93.1,72.4,81.6,96.7,72.4,82.5,67.5,67.3,0.0,0,0.0,,0,0,14.1,6.3,238.9,1010.6,76.8,,261.7,22.5,10,,2015-03-05T06:51:15,2015-03-05T18:51:11,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2015-03-06,93.6,73.1,82.5,92.6,73.1,82.6,66.5,65.6,0.0,0,0.0,,0,0,17.9,8.1,217.1,1010.3,93.1,,264.8,22.9,10,,2015-03-06T06:50:48,2015-03-06T18:51:10,0.52,Overcast,Cloudy skies throughout the day.,cloudy,remote
"Osun, Ekiti, Nigeria",2015-03-07,92.2,72.6,82.0,91.9,72.6,82.6,68.3,69.0,0.0,0,0.0,,0,0,20.4,8.7,216.0,1010.1,90.2,,245.3,21.3,9,,2015-03-07T06:50:21,2015-03-07T18:51:09,0.56,Overcast,Cloudy skies throughout the day.,cloudy,remote
"Osun, Ekiti, Nigeria",2015-03-08,91.5,73.8,81.2,93.1,73.8,82.5,69.8,72.8,0.0,0,0.0,,0,0,21.9,9.6,221.5,1009.4,69.6,,238.8,20.8,9,,2015-03-08T06:49:53,2015-03-08T18:51:08,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2015-03-09,95.6,74.2,82.9,96.0,74.2,83.9,69.3,69.7,0.0,0,0.0,,0,0,21.9,9.6,231.7,1009.6,53.1,,260.4,22.5,9,,2015-03-09T06:49:25,2015-03-09T18:51:06,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2015-03-10,94.0,73.3,82.6,93.9,73.3,83.5,68.4,68.1,0.004,100,4.17,rain,0,0,23.0,9.6,222.1,1010.3,59.2,,251.1,21.7,10,,2015-03-10T06:48:57,2015-03-10T18:51:04,0.66,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,remote
"Osun, Ekiti, Nigeria",2015-03-11,87.2,73.3,80.4,90.7,73.3,82.5,71.3,76.1,0.0,0,0.0,,0,0,23.0,9.6,206.9,1011.4,78.6,,142.8,12.4,6,,2015-03-11T06:48:28,2015-03-11T18:51:01,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2015-03-12,95.8,73.5,82.9,97.1,73.5,84.1,69.3,69.2,0.0,0,0.0,,0,0,18.3,8.1,187.9,1009.4,59.5,,265.8,23.2,10,,2015-03-12T06:47:59,2015-03-12T18:50:59,0.73,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2015-03-13,92.0,72.1,79.0,95.0,72.1,79.9,71.5,80.8,0.272,100,12.5,rain,0,0,23.5,8.3,212.2,1008.9,87.6,,222.3,19.2,9,,2015-03-13T06:47:30,2015-03-13T18:50:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2015-03-14,92.2,72.4,80.5,93.8,72.4,81.9,69.4,73.0,0.0,0,0.0,,0,0,16.3,8.1,211.6,1008.0,50.1,,241.1,20.8,8,,2015-03-14T06:47:00,2015-03-14T18:50:52,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2015-03-15,95.6,73.7,81.9,96.5,73.7,82.8,69.5,71.5,0.02,100,4.17,rain,0,0,20.6,8.7,215.9,1008.3,65.7,,257.5,22.4,9,,2015-03-15T06:46:30,2015-03-15T18:50:49,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2015-03-16,90.4,74.7,80.4,92.9,74.7,81.7,70.6,75.0,0.008,100,4.17,rain,0,0,23.0,9.6,221.0,1009.6,95.0,,178.5,15.5,7,,2015-03-16T06:46:00,2015-03-16T18:50:45,0.87,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,remote
"Osun, Ekiti, Nigeria",2015-03-17,95.1,74.6,81.8,96.2,74.6,82.8,70.1,72.8,0.0,0,0.0,,0,0,25.1,10.3,207.0,1010.1,79.2,,238.0,20.5,9,,2015-03-17T06:45:29,2015-03-17T18:50:41,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Osun, Ekiti, Nigeria",2015-03-18,90.6,72.6,80.3,92.8,72.6,81.5,69.1,72.1,0.008,100,8.33,rain,0,0,20.4,8.1,220.9,1009.0,79.2,,243.5,21.0,9,,2015-03-18T06:44:59,2015-03-18T18:50:37,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Osun, Ekiti, Nigeria",2015-03-19,93.3,73.3,81.4,98.6,73.3,84.0,71.4,74.7,0.087,100,4.17,rain,0,0,19.5,10.3,215.8,1008.0,62.3,9.3,251.3,21.6,9,,2015-03-19T06:44:28,2015-03-19T18:50:33,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2015-03-20,97.4,74.6,82.4,107.3,74.6,85.7,72.2,74.1,0.055,100,4.17,rain,0,0,23.3,11.4,217.8,1007.9,82.9,7.8,237.2,20.4,10,,2015-03-20T06:43:57,2015-03-20T18:50:29,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65215099999,remote"
"Osun, Ekiti, Nigeria",2015-03-21,85.6,73.1,78.5,90.8,73.1,79.3,72.8,83.4,0.485,100,25.0,rain,0,0,24.2,10.1,218.3,1009.5,93.2,6.2,163.3,14.3,7,,2015-03-21T06:43:26,2015-03-21T18:50:24,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"65215099999,remote"
